default		00:04:38.928	278.928	00:04:39.360	279.36	00:00:00.432	0.432	let's try again
WATER GIRL ^		00:04:17.090	257.09	00:04:17.610	257.61	00:00:00.520	0.52	^
WATER GIRL ^		00:04:19.946	259.946	00:04:20.618	260.618	00:00:00.672	0.672	^
WATER GIRL ^		00:04:21.698	261.698	00:04:22.418	262.418	00:00:00.720	0.72	^
WATER GIRL ^		00:04:28.281	268.281	00:04:28.769	268.769	00:00:00.488	0.488	^
WATER GIRL ^		00:04:29.625	269.625	00:04:30.417	270.417	00:00:00.792	0.792	^
WATER GIRL ^		00:04:31.153	271.153	00:04:32.265	272.265	00:00:01.112	1.112	^
WATER GIRL ^		00:04:32.953	272.953	00:04:33.641	273.641	00:00:00.688	0.688	^
WATER GIRL ^		00:04:34.473	274.473	00:04:35.521	275.521	00:00:01.048	1.048	^
WATER GIRL ^		00:04:39.681	279.681	00:04:40.401	280.401	00:00:00.720	0.72	^
WATER GIRL ^		00:04:41.240	281.24	00:04:42.040	282.04	00:00:00.800	0.8	^
WATER GIRL ^		00:04:42.792	282.792	00:04:43.432	283.432	00:00:00.640	0.64	^
WATER GIRL ^		00:04:44.128	284.128	00:04:44.368	284.368	00:00:00.240	0.24	^
WATER GIRL ^		00:04:49.096	289.096	00:04:49.672	289.672	00:00:00.576	0.576	^
WATER GIRL ^		00:04:52.304	292.304	00:04:52.984	292.984	00:00:00.680	0.68	^
WATER GIRL ^		00:04:53.216	293.216	00:04:54.352	294.352	00:00:01.136	1.136	^
WATER GIRL ^		00:04:56.344	296.344	00:04:56.799	296.799	00:00:00.455	0.455	^
WATER GIRL ^		00:04:58.967	298.967	00:04:59.751	299.751	00:00:00.784	0.784	^
WATER GIRL ^		00:05:00.855	300.855	00:05:01.783	301.783	00:00:00.928	0.928	^
WATER GIRL ^		00:05:02.127	302.127	00:05:03.263	303.263	00:00:01.136	1.136	^
WATER GIRL ^		00:05:03.567	303.567	00:05:03.823	303.823	00:00:00.256	0.256	^
WATER GIRL ^		00:05:05.079	305.079	00:05:05.319	305.319	00:00:00.240	0.24	^
WATER GIRL ^		00:05:16.470	316.47	00:05:18.086	318.086	00:00:01.616	1.616	^
WATER GIRL ^		00:05:18.214	318.214	00:05:18.702	318.702	00:00:00.488	0.488	^
WATER GIRL ^		00:05:19.286	319.286	00:05:20.710	320.71	00:00:01.424	1.424	^
WATER GIRL ^		00:05:21.590	321.59	00:05:21.910	321.91	00:00:00.320	0.32	^
WATER GIRL ^		00:05:25.294	325.294	00:05:26.333	326.333	00:00:01.039	1.039	^
WATER GIRL ^		00:05:27.006	327.006	00:05:27.589	327.589	00:00:00.583	0.583	^
WATER GIRL ^		00:05:28.389	328.389	00:05:29.213	329.213	00:00:00.824	0.824	^
WATER GIRL ^		00:05:31.645	331.645	00:05:32.181	332.181	00:00:00.536	0.536	^
WATER GIRL ^		00:05:33.045	333.045	00:05:33.805	333.805	00:00:00.760	0.76	^
WATER GIRL ^		00:05:42.133	342.133	00:05:42.797	342.797	00:00:00.664	0.664	^
WATER GIRL ^		00:05:46.140	346.14	00:05:47.228	347.228	00:00:01.088	1.088	^
WATER GIRL ^		00:05:47.460	347.46	00:05:47.900	347.9	00:00:00.440	0.44	^
WATER GIRL ^		00:05:53.940	353.94	00:05:54.604	354.604	00:00:00.664	0.664	^
WATER GIRL ^		00:06:01.187	361.187	00:06:02.747	362.747	00:00:01.560	1.56	^
WATER GIRL ^		00:06:03.523	363.523	00:06:04.963	364.963	00:00:01.440	1.44	^
WATER GIRL ^		00:06:14.274	374.274	00:06:15.666	375.666	00:00:01.392	1.392	^
WATER GIRL ^		00:06:16.298	376.298	00:06:17.074	377.074	00:00:00.776	0.776	^
WATER GIRL ^		00:06:17.330	377.33	00:06:17.882	377.882	00:00:00.552	0.552	^
WATER GIRL ^		00:06:20.402	380.402	00:06:20.754	380.754	00:00:00.352	0.352	^
WATER GIRL ^		00:06:20.986	380.986	00:06:21.178	381.178	00:00:00.192	0.192	^
WATER GIRL ^		00:06:23.874	383.874	00:06:24.258	384.258	00:00:00.384	0.384	^
WATER GIRL ^		00:06:24.410	384.41	00:06:24.618	384.618	00:00:00.208	0.208	^
WATER GIRL ^		00:06:24.938	384.938	00:06:27.938	387.938	00:00:03.000	3.0	^
WATER GIRL ^		00:06:45.440	405.44	00:06:46.656	406.656	00:00:01.216	1.216	^
WATER GIRL ^		00:06:47.072	407.072	00:06:47.688	407.688	00:00:00.616	0.616	^
WATER GIRL ^		00:06:51.712	411.712	00:06:52.272	412.272	00:00:00.560	0.56	^
WATER GIRL ^		00:06:56.680	416.68	00:06:57.240	417.24	00:00:00.560	0.56	^
WATER GIRL ^		00:06:58.072	418.072	00:06:58.616	418.616	00:00:00.544	0.544	^
WATER GIRL ^		00:06:59.040	419.04	00:06:59.624	419.624	00:00:00.584	0.584	^
WATER GIRL ^		00:07:00.967	420.967	00:07:00.999	420.999	00:00:00.032	0.032	^
WATER GIRL ^		00:07:04.215	424.215	00:07:04.823	424.823	00:00:00.608	0.608	^
WATER GIRL ^		00:07:06.079	426.079	00:07:06.695	426.695	00:00:00.616	0.616	^
WATER GIRL ^		00:07:07.783	427.783	00:07:08.855	428.855	00:00:01.072	1.072	^
WATER GIRL ^		00:07:10.495	430.495	00:07:10.919	430.919	00:00:00.424	0.424	^
WATER GIRL ^		00:07:12.567	432.567	00:07:13.439	433.439	00:00:00.872	0.872	^
WATER GIRL ^		00:07:13.575	433.575	00:07:14.415	434.415	00:00:00.840	0.84	^
WATER GIRL ^		00:07:14.751	434.751	00:07:15.791	435.791	00:00:01.040	1.04	^
WATER GIRL ^		00:07:17.270	437.27	00:07:17.766	437.766	00:00:00.496	0.496	^
WATER GIRL ^		00:07:24.942	444.942	00:07:25.470	445.47	00:00:00.528	0.528	^
WATER GIRL ^		00:07:26.534	446.534	00:07:26.814	446.814	00:00:00.280	0.28	^
WATER GIRL ^		00:07:27.334	447.334	00:07:28.246	448.246	00:00:00.912	0.912	^
WATER GIRL ^		00:07:29.286	449.286	00:07:29.598	449.598	00:00:00.312	0.312	^
WATER GIRL ^		00:07:31.446	451.446	00:07:32.317	452.317	00:00:00.871	0.871	^
WATER GIRL ^		00:07:34.013	454.013	00:07:35.781	455.781	00:00:01.768	1.768	^
WATER GIRL ^		00:07:59.244	479.244	00:07:59.996	479.996	00:00:00.752	0.752	^
WATER GIRL ^		00:08:04.347	484.347	00:08:04.883	484.883	00:00:00.536	0.536	^
WATER GIRL ^		00:08:06.907	486.907	00:08:09.203	489.203	00:00:02.296	2.296	^
WATER GIRL ^		00:08:10.115	490.115	00:08:11.083	491.083	00:00:00.968	0.968	^
WATER GIRL ^		00:08:12.931	492.931	00:08:14.195	494.195	00:00:01.264	1.264	^
WATER GIRL ^		00:08:38.409	518.409	00:08:38.825	518.825	00:00:00.416	0.416	^
WATER GIRL ^		00:08:40.457	520.457	00:08:40.809	520.809	00:00:00.352	0.352	^
WATER GIRL ^		00:08:42.457	522.457	00:08:43.241	523.241	00:00:00.784	0.784	^
WATER GIRL ^		00:08:45.761	525.761	00:08:46.689	526.689	00:00:00.928	0.928	^
WATER GIRL ^		00:09:22.542	562.542	00:09:22.870	562.87	00:00:00.328	0.328	^
WATER GIRL ^		00:09:24.534	564.534	00:09:25.198	565.198	00:00:00.664	0.664	^
WATER GIRL ^		00:09:26.694	566.694	00:09:27.558	567.558	00:00:00.864	0.864	^
WATER GIRL ^		00:09:37.733	577.733	00:09:37.901	577.901	00:00:00.168	0.168	^
WATER GIRL ^		00:09:42.053	582.053	00:09:43.085	583.085	00:00:01.032	1.032	^
WATER GIRL ^		00:09:44.557	584.557	00:09:45.333	585.333	00:00:00.776	0.776	^
WATER GIRL ^		00:09:47.237	587.237	00:09:47.869	587.869	00:00:00.632	0.632	^
WATER GIRL ^		00:09:56.108	596.108	00:09:56.812	596.812	00:00:00.704	0.704	^
WATER GIRL ^		00:09:58.252	598.252	00:09:58.956	598.956	00:00:00.704	0.704	^
WATER GIRL ^		00:10:10.923	610.923	00:10:12.499	612.499	00:00:01.576	1.576	^
WATER GIRL ^		00:10:18.363	618.363	00:10:18.675	618.675	00:00:00.312	0.312	^
WATER GIRL ^		00:10:26.786	626.786	00:10:27.418	627.418	00:00:00.632	0.632	^
WATER GIRL ^		00:10:27.594	627.594	00:10:28.218	628.218	00:00:00.624	0.624	^
WATER GIRL ^		00:10:34.074	634.074	00:10:35.962	635.962	00:00:01.888	1.888	^
WATER GIRL >		00:00:24.609	24.609	00:00:24.985	24.985	00:00:00.376	0.376	>
WATER GIRL >		00:00:25.473	25.473	00:00:25.665	25.665	00:00:00.192	0.192	>
WATER GIRL >		00:00:27.393	27.393	00:00:27.657	27.657	00:00:00.264	0.264	>
WATER GIRL >		00:00:28.545	28.545	00:00:28.705	28.705	00:00:00.160	0.16	>
WATER GIRL >		00:00:31.081	31.081	00:00:31.232	31.232	00:00:00.151	0.151	>
WATER GIRL >		00:00:31.609	31.609	00:00:31.745	31.745	00:00:00.136	0.136	>
WATER GIRL >		00:00:32.592	32.592	00:00:32.784	32.784	00:00:00.192	0.192	>
WATER GIRL >		00:00:33.296	33.296	00:00:33.488	33.488	00:00:00.192	0.192	>
WATER GIRL >		00:00:33.776	33.776	00:00:33.952	33.952	00:00:00.176	0.176	>
WATER GIRL >		00:00:34.216	34.216	00:00:34.384	34.384	00:00:00.168	0.168	>
WATER GIRL >		00:00:42.440	42.44	00:00:42.688	42.688	00:00:00.248	0.248	>
WATER GIRL >		00:00:42.944	42.944	00:00:43.160	43.16	00:00:00.216	0.216	>
WATER GIRL >		00:00:44.648	44.648	00:00:44.792	44.792	00:00:00.144	0.144	>
WATER GIRL >		00:00:50.415	50.415	00:00:51.703	51.703	00:00:01.288	1.288	>
WATER GIRL >		00:00:52.079	52.079	00:00:52.559	52.559	00:00:00.480	0.48	>
WATER GIRL >		00:00:53.231	53.231	00:00:53.743	53.743	00:00:00.512	0.512	>
WATER GIRL >		00:00:54.231	54.231	00:00:54.399	54.399	00:00:00.168	0.168	>
WATER GIRL >		00:00:54.639	54.639	00:00:54.775	54.775	00:00:00.136	0.136	>
WATER GIRL >		00:00:55.231	55.231	00:00:56.919	56.919	00:00:01.688	1.688	>
WATER GIRL >		00:00:57.247	57.247	00:00:58.279	58.279	00:00:01.032	1.032	>
WATER GIRL >		00:00:58.815	58.815	00:00:59.791	59.791	00:00:00.976	0.976	>
WATER GIRL >		00:01:01.639	61.639	00:01:02.519	62.519	00:00:00.880	0.88	>
WATER GIRL >		00:01:07.670	67.67	00:01:08.758	68.758	00:00:01.088	1.088	>
WATER GIRL >		00:01:09.342	69.342	00:01:10.206	70.206	00:00:00.864	0.864	>
WATER GIRL >		00:01:10.782	70.782	00:01:11.206	71.206	00:00:00.424	0.424	>
WATER GIRL >		00:01:11.966	71.966	00:01:15.726	75.726	00:00:03.760	3.76	>
WATER GIRL >		00:01:18.405	78.405	00:01:18.621	78.621	00:00:00.216	0.216	>
WATER GIRL >		00:01:27.333	87.333	00:01:27.933	87.933	00:00:00.600	0.6	>
WATER GIRL >		00:01:29.021	89.021	00:01:29.965	89.965	00:00:00.944	0.944	>
WATER GIRL >		00:01:30.677	90.677	00:01:31.717	91.717	00:00:01.040	1.04	>
WATER GIRL >		00:01:32.389	92.389	00:01:32.733	92.733	00:00:00.344	0.344	>
WATER GIRL >		00:01:32.972	92.972	00:01:34.100	94.1	00:00:01.128	1.128	>
WATER GIRL >		00:01:34.396	94.396	00:01:34.652	94.652	00:00:00.256	0.256	>
WATER GIRL >		00:01:35.124	95.124	00:01:35.820	95.82	00:00:00.696	0.696	>
WATER GIRL >		00:01:36.252	96.252	00:01:36.444	96.444	00:00:00.192	0.192	>
WATER GIRL >		00:01:37.076	97.076	00:01:37.396	97.396	00:00:00.320	0.32	>
WATER GIRL >		00:01:37.668	97.668	00:01:39.148	99.148	00:00:01.480	1.48	>
WATER GIRL >		00:01:44.748	104.748	00:01:44.804	104.804	00:00:00.056	0.056	>
WATER GIRL >		00:01:45.908	105.908	00:01:46.404	106.404	00:00:00.496	0.496	>
WATER GIRL >		00:01:47.100	107.1	00:01:47.300	107.3	00:00:00.200	0.2	>
WATER GIRL >		00:01:48.844	108.844	00:01:49.323	109.323	00:00:00.479	0.479	>
WATER GIRL >		00:02:02.051	122.051	00:02:07.410	127.41	00:00:05.359	5.359	>
WATER GIRL >		00:02:07.778	127.778	00:02:08.194	128.194	00:00:00.416	0.416	>
WATER GIRL >		00:02:09.466	129.466	00:02:09.626	129.626	00:00:00.160	0.16	>
WATER GIRL >		00:02:17.938	137.938	00:02:18.106	138.106	00:00:00.168	0.168	>
WATER GIRL >		00:02:19.890	139.89	00:02:20.546	140.546	00:00:00.656	0.656	>
WATER GIRL >		00:02:20.889	140.889	00:02:22.649	142.649	00:00:01.760	1.76	>
WATER GIRL >		00:02:23.161	143.161	00:02:26.297	146.297	00:00:03.136	3.136	>
WATER GIRL >		00:02:37.016	157.016	00:02:37.272	157.272	00:00:00.256	0.256	>
WATER GIRL >		00:02:41.480	161.48	00:02:42.088	162.088	00:00:00.608	0.608	>
WATER GIRL >		00:02:47.864	167.864	00:02:48.600	168.6	00:00:00.736	0.736	>
WATER GIRL >		00:02:48.808	168.808	00:02:49.824	169.824	00:00:01.016	1.016	>
WATER GIRL >		00:02:50.176	170.176	00:02:50.400	170.4	00:00:00.224	0.224	>
WATER GIRL >		00:02:50.592	170.592	00:02:50.768	170.768	00:00:00.176	0.176	>
WATER GIRL >		00:02:51.032	171.032	00:02:53.487	173.487	00:00:02.455	2.455	>
WATER GIRL >		00:02:54.055	174.055	00:02:54.823	174.823	00:00:00.768	0.768	>
WATER GIRL >		00:03:04.887	184.887	00:03:05.071	185.071	00:00:00.184	0.184	>
WATER GIRL >		00:03:06.079	186.079	00:03:06.471	186.471	00:00:00.392	0.392	>
WATER GIRL >		00:03:16.470	196.47	00:03:16.574	196.574	00:00:00.104	0.104	>
WATER GIRL >		00:03:25.925	205.925	00:03:26.069	206.069	00:00:00.144	0.144	>
WATER GIRL >		00:03:26.933	206.933	00:03:27.077	207.077	00:00:00.144	0.144	>
WATER GIRL >		00:03:31.117	211.117	00:03:31.421	211.421	00:00:00.304	0.304	>
WATER GIRL >		00:03:32.077	212.077	00:03:32.293	212.293	00:00:00.216	0.216	>
WATER GIRL >		00:03:35.357	215.357	00:03:36.581	216.581	00:00:01.224	1.224	>
WATER GIRL >		00:03:38.908	218.908	00:03:40.364	220.364	00:00:01.456	1.456	>
WATER GIRL >		00:03:40.996	220.996	00:03:41.228	221.228	00:00:00.232	0.232	>
WATER GIRL >		00:03:41.548	221.548	00:03:41.796	221.796	00:00:00.248	0.248	>
WATER GIRL >		00:03:42.164	222.164	00:03:42.356	222.356	00:00:00.192	0.192	>
WATER GIRL >		00:03:42.612	222.612	00:03:42.884	222.884	00:00:00.272	0.272	>
WATER GIRL >		00:03:43.196	223.196	00:03:43.468	223.468	00:00:00.272	0.272	>
WATER GIRL >		00:03:49.628	229.628	00:03:49.804	229.804	00:00:00.176	0.176	>
WATER GIRL >		00:03:50.012	230.012	00:03:50.228	230.228	00:00:00.216	0.216	>
WATER GIRL >		00:03:50.468	230.468	00:03:50.596	230.596	00:00:00.128	0.128	>
WATER GIRL >		00:03:52.076	232.076	00:03:52.228	232.228	00:00:00.152	0.152	>
WATER GIRL >		00:03:53.139	233.139	00:03:53.332	233.332	00:00:00.193	0.193	>
WATER GIRL >		00:03:53.483	233.483	00:03:53.676	233.676	00:00:00.193	0.193	>
WATER GIRL >		00:03:53.891	233.891	00:03:54.076	234.076	00:00:00.185	0.185	>
WATER GIRL >		00:03:54.236	234.236	00:03:54.387	234.387	00:00:00.151	0.151	>
WATER GIRL >		00:03:54.491	234.491	00:03:54.859	234.859	00:00:00.368	0.368	>
WATER GIRL >		00:03:55.451	235.451	00:03:55.755	235.755	00:00:00.304	0.304	>
WATER GIRL >		00:03:56.603	236.603	00:03:57.035	237.035	00:00:00.432	0.432	>
WATER GIRL >		00:03:58.195	238.195	00:04:00.555	240.555	00:00:02.360	2.36	>
WATER GIRL >		00:04:02.011	242.011	00:04:02.803	242.803	00:00:00.792	0.792	>
WATER GIRL >		00:04:11.882	251.882	00:04:12.218	252.218	00:00:00.336	0.336	>
WATER GIRL >		00:04:12.626	252.626	00:04:12.826	252.826	00:00:00.200	0.2	>
WATER GIRL >		00:04:17.090	257.09	00:04:17.626	257.626	00:00:00.536	0.536	>
WATER GIRL >		00:04:18.138	258.138	00:04:18.290	258.29	00:00:00.152	0.152	>
WATER GIRL >		00:04:19.762	259.762	00:04:20.658	260.658	00:00:00.896	0.896	>
WATER GIRL >		00:04:21.122	261.122	00:04:21.282	261.282	00:00:00.160	0.16	>
WATER GIRL >		00:04:21.674	261.674	00:04:22.466	262.466	00:00:00.792	0.792	>
WATER GIRL >		00:04:22.650	262.65	00:04:23.250	263.25	00:00:00.600	0.6	>
WATER GIRL >		00:04:27.481	267.481	00:04:27.673	267.673	00:00:00.192	0.192	>
WATER GIRL >		00:04:28.297	268.297	00:04:28.761	268.761	00:00:00.464	0.464	>
WATER GIRL >		00:04:29.577	269.577	00:04:30.417	270.417	00:00:00.840	0.84	>
WATER GIRL >		00:04:31.089	271.089	00:04:32.289	272.289	00:00:01.200	1.2	>
WATER GIRL >		00:04:32.913	272.913	00:04:33.641	273.641	00:00:00.728	0.728	>
WATER GIRL >		00:04:34.449	274.449	00:04:35.537	275.537	00:00:01.088	1.088	>
WATER GIRL >		00:04:39.705	279.705	00:04:40.401	280.401	00:00:00.696	0.696	>
WATER GIRL >		00:04:41.184	281.184	00:04:42.040	282.04	00:00:00.856	0.856	>
WATER GIRL >		00:04:42.776	282.776	00:04:43.432	283.432	00:00:00.656	0.656	>
WATER GIRL >		00:04:43.848	283.848	00:04:44.464	284.464	00:00:00.616	0.616	>
WATER GIRL >		00:04:48.560	288.56	00:04:48.688	288.688	00:00:00.128	0.128	>
WATER GIRL >		00:04:49.080	289.08	00:04:49.672	289.672	00:00:00.592	0.592	>
WATER GIRL >		00:04:52.280	292.28	00:04:52.984	292.984	00:00:00.704	0.704	>
WATER GIRL >		00:04:53.200	293.2	00:04:54.352	294.352	00:00:01.152	1.152	>
WATER GIRL >		00:04:55.296	295.296	00:04:55.456	295.456	00:00:00.160	0.16	>
WATER GIRL >		00:04:55.640	295.64	00:04:55.808	295.808	00:00:00.168	0.168	>
WATER GIRL >		00:04:56.144	296.144	00:04:56.839	296.839	00:00:00.695	0.695	>
WATER GIRL >		00:04:57.471	297.471	00:04:57.639	297.639	00:00:00.168	0.168	>
WATER GIRL >		00:04:57.911	297.911	00:04:58.063	298.063	00:00:00.152	0.152	>
WATER GIRL >		00:04:58.575	298.575	00:04:59.751	299.751	00:00:01.176	1.176	>
WATER GIRL >		00:05:00.839	300.839	00:05:01.783	301.783	00:00:00.944	0.944	>
WATER GIRL >		00:05:08.583	308.583	00:05:11.790	311.79	00:00:03.207	3.207	>
WATER GIRL >		00:05:12.534	312.534	00:05:12.670	312.67	00:00:00.136	0.136	>
WATER GIRL >		00:05:13.894	313.894	00:05:14.630	314.63	00:00:00.736	0.736	>
WATER GIRL >		00:05:15.558	315.558	00:05:16.294	316.294	00:00:00.736	0.736	>
WATER GIRL >		00:05:16.438	316.438	00:05:17.990	317.99	00:00:01.552	1.552	>
WATER GIRL >		00:05:18.166	318.166	00:05:18.774	318.774	00:00:00.608	0.608	>
WATER GIRL >		00:05:22.110	322.11	00:05:24.286	324.286	00:00:02.176	2.176	>
WATER GIRL >		00:05:26.294	326.294	00:05:26.653	326.653	00:00:00.359	0.359	>
WATER GIRL >		00:05:26.966	326.966	00:05:27.613	327.613	00:00:00.647	0.647	>
WATER GIRL >		00:05:28.390	328.39	00:05:29.213	329.213	00:00:00.823	0.823	>
WATER GIRL >		00:05:31.589	331.589	00:05:32.181	332.181	00:00:00.592	0.592	>
WATER GIRL >		00:05:33.021	333.021	00:05:33.805	333.805	00:00:00.784	0.784	>
WATER GIRL >		00:05:42.109	342.109	00:05:42.829	342.829	00:00:00.720	0.72	>
WATER GIRL >		00:05:43.316	343.316	00:05:45.340	345.34	00:00:02.024	2.024	>
WATER GIRL >		00:05:47.308	347.308	00:05:47.708	347.708	00:00:00.400	0.4	>
WATER GIRL >		00:05:53.892	353.892	00:05:54.540	354.54	00:00:00.648	0.648	>
WATER GIRL >		00:05:55.148	355.148	00:05:58.747	358.747	00:00:03.599	3.599	>
WATER GIRL >		00:06:02.339	362.339	00:06:02.699	362.699	00:00:00.360	0.36	>
WATER GIRL >		00:06:03.603	363.603	00:06:04.099	364.099	00:00:00.496	0.496	>
WATER GIRL >		00:06:05.163	365.163	00:06:05.379	365.379	00:00:00.216	0.216	>
WATER GIRL >		00:06:06.491	366.491	00:06:07.147	367.147	00:00:00.656	0.656	>
WATER GIRL >		00:06:08.011	368.011	00:06:08.563	368.563	00:00:00.552	0.552	>
WATER GIRL >		00:06:09.787	369.787	00:06:12.899	372.899	00:00:03.112	3.112	>
WATER GIRL >		00:06:15.346	375.346	00:06:15.818	375.818	00:00:00.472	0.472	>
WATER GIRL >		00:06:20.074	380.074	00:06:20.754	380.754	00:00:00.680	0.68	>
WATER GIRL >		00:06:21.282	381.282	00:06:24.514	384.514	00:00:03.232	3.232	>
WATER GIRL >		00:06:26.538	386.538	00:06:27.954	387.954	00:00:01.416	1.416	>
WATER GIRL >		00:06:29.281	389.281	00:06:29.737	389.737	00:00:00.456	0.456	>
WATER GIRL >		00:06:35.833	395.833	00:06:36.705	396.705	00:00:00.872	0.872	>
WATER GIRL >		00:06:39.273	399.273	00:06:40.425	400.425	00:00:01.152	1.152	>
WATER GIRL >		00:06:47.784	407.784	00:06:49.536	409.536	00:00:01.752	1.752	>
WATER GIRL >		00:06:51.264	411.264	00:06:51.880	411.88	00:00:00.616	0.616	>
WATER GIRL >		00:06:56.664	416.664	00:06:57.264	417.264	00:00:00.600	0.6	>
WATER GIRL >		00:06:57.800	417.8	00:06:58.656	418.656	00:00:00.856	0.856	>
WATER GIRL >		00:06:59.024	419.024	00:06:59.624	419.624	00:00:00.600	0.6	>
WATER GIRL >		00:07:00.968	420.968	00:07:01.000	421.0	00:00:00.032	0.032	>
WATER GIRL >		00:07:03.407	423.407	00:07:03.567	423.567	00:00:00.160	0.16	>
WATER GIRL >		00:07:04.087	424.087	00:07:04.847	424.847	00:00:00.760	0.76	>
WATER GIRL >		00:07:05.399	425.399	00:07:05.583	425.583	00:00:00.184	0.184	>
WATER GIRL >		00:07:05.839	425.839	00:07:06.751	426.751	00:00:00.912	0.912	>
WATER GIRL >		00:07:07.743	427.743	00:07:08.887	428.887	00:00:01.144	1.144	>
WATER GIRL >		00:07:10.167	430.167	00:07:10.959	430.959	00:00:00.792	0.792	>
WATER GIRL >		00:07:12.327	432.327	00:07:13.479	433.479	00:00:01.152	1.152	>
WATER GIRL >		00:07:13.559	433.559	00:07:14.423	434.423	00:00:00.864	0.864	>
WATER GIRL >		00:07:20.590	440.59	00:07:25.454	445.454	00:00:04.864	4.864	>
WATER GIRL >		00:07:25.790	445.79	00:07:27.598	447.598	00:00:01.808	1.808	>
WATER GIRL >		00:07:32.269	452.269	00:07:32.725	452.725	00:00:00.456	0.456	>
WATER GIRL >		00:07:33.245	453.245	00:07:33.525	453.525	00:00:00.280	0.28	>
WATER GIRL >		00:07:47.461	467.461	00:07:47.580	467.58	00:00:00.119	0.119	>
WATER GIRL >		00:07:48.196	468.196	00:07:48.380	468.38	00:00:00.184	0.184	>
WATER GIRL >		00:07:49.876	469.876	00:07:50.028	470.028	00:00:00.152	0.152	>
WATER GIRL >		00:07:51.228	471.228	00:07:53.364	473.364	00:00:02.136	2.136	>
WATER GIRL >		00:07:54.340	474.34	00:07:56.452	476.452	00:00:02.112	2.112	>
WATER GIRL >		00:08:00.252	480.252	00:08:00.388	480.388	00:00:00.136	0.136	>
WATER GIRL >		00:08:00.772	480.772	00:08:01.708	481.708	00:00:00.936	0.936	>
WATER GIRL >		00:08:04.187	484.187	00:08:04.971	484.971	00:00:00.784	0.784	>
WATER GIRL >		00:08:08.731	488.731	00:08:09.203	489.203	00:00:00.472	0.472	>
WATER GIRL >		00:08:10.091	490.091	00:08:12.379	492.379	00:00:02.288	2.288	>
WATER GIRL >		00:08:17.579	497.579	00:08:18.139	498.139	00:00:00.560	0.56	>
WATER GIRL >		00:08:19.834	499.834	00:08:22.130	502.13	00:00:02.296	2.296	>
WATER GIRL >		00:08:28.218	508.218	00:08:29.226	509.226	00:00:01.008	1.008	>
WATER GIRL >		00:08:31.458	511.458	00:08:33.777	513.777	00:00:02.319	2.319	>
WATER GIRL >		00:08:36.193	516.193	00:08:36.977	516.977	00:00:00.784	0.784	>
WATER GIRL >		00:08:37.425	517.425	00:08:39.073	519.073	00:00:01.648	1.648	>
WATER GIRL >		00:08:42.385	522.385	00:08:44.425	524.425	00:00:02.040	2.04	>
WATER GIRL >		00:08:45.345	525.345	00:08:45.617	525.617	00:00:00.272	0.272	>
WATER GIRL >		00:08:51.208	531.208	00:08:52.080	532.08	00:00:00.872	0.872	>
WATER GIRL >		00:08:52.592	532.592	00:08:52.784	532.784	00:00:00.192	0.192	>
WATER GIRL >		00:09:08.983	548.983	00:09:10.943	550.943	00:00:01.960	1.96	>
WATER GIRL >		00:09:12.367	552.367	00:09:15.167	555.167	00:00:02.800	2.8	>
WATER GIRL >		00:09:17.119	557.119	00:09:19.599	559.599	00:00:02.480	2.48	>
WATER GIRL >		00:09:20.079	560.079	00:09:21.390	561.39	00:00:01.311	1.311	>
WATER GIRL >		00:09:24.462	564.462	00:09:26.678	566.678	00:00:02.216	2.216	>
WATER GIRL >		00:09:36.246	576.246	00:09:38.189	578.189	00:00:01.943	1.943	>
WATER GIRL >		00:09:38.557	578.557	00:09:38.829	578.829	00:00:00.272	0.272	>
WATER GIRL >		00:09:39.053	579.053	00:09:39.325	579.325	00:00:00.272	0.272	>
WATER GIRL >		00:09:42.181	582.181	00:09:44.597	584.597	00:00:02.416	2.416	>
WATER GIRL >		00:09:47.173	587.173	00:09:48.021	588.021	00:00:00.848	0.848	>
WATER GIRL >		00:09:49.141	589.141	00:09:49.357	589.357	00:00:00.216	0.216	>
WATER GIRL >		00:09:50.333	590.333	00:09:50.621	590.621	00:00:00.288	0.288	>
WATER GIRL >		00:09:52.324	592.324	00:09:53.580	593.58	00:00:01.256	1.256	>
WATER GIRL >		00:09:55.996	595.996	00:10:00.380	600.38	00:00:04.384	4.384	>
WATER GIRL >		00:10:02.428	602.428	00:10:03.460	603.46	00:00:01.032	1.032	>
WATER GIRL >		00:10:09.707	609.707	00:10:12.659	612.659	00:00:02.952	2.952	>
WATER GIRL >		00:10:19.307	619.307	00:10:20.075	620.075	00:00:00.768	0.768	>
WATER GIRL >		00:10:27.114	627.114	00:10:27.418	627.418	00:00:00.304	0.304	>
WATER GIRL >		00:10:27.594	627.594	00:10:28.474	628.474	00:00:00.880	0.88	>
WATER GIRL >		00:10:29.050	629.05	00:10:29.794	629.794	00:00:00.744	0.744	>
WATER GIRL >		00:10:32.474	632.474	00:10:34.162	634.162	00:00:01.688	1.688	>
WATER GIRL <		00:00:24.873	24.873	00:00:25.345	25.345	00:00:00.472	0.472	<
WATER GIRL <		00:00:25.753	25.753	00:00:25.953	25.953	00:00:00.200	0.2	<
WATER GIRL <		00:00:26.921	26.921	00:00:27.137	27.137	00:00:00.216	0.216	<
WATER GIRL <		00:00:28.017	28.017	00:00:28.193	28.193	00:00:00.176	0.176	<
WATER GIRL <		00:00:31.320	31.32	00:00:31.512	31.512	00:00:00.192	0.192	<
WATER GIRL <		00:00:32.312	32.312	00:00:32.512	32.512	00:00:00.200	0.2	<
